Compound	Level	Data.File	Name	Acq..Date.Time	Pos.	Type	Vol.	FWHM	Area	RT	SN_ratio	Calculated_Concentration	Time	Concentration	LOD	SN_bi	Mean	Upper	Lower
Glutamic acid	0	Blasche-S3_P3-B10.d	Blasche-S3_P3-B10	11/7/23 21:16	P3-B10	Sample	0.2	0.034	22125	2.02	2721.72	27.1879	78	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-E4.d	Blasche-S3_P3-E4	11/8/23 0:23	P3-E4	Sample	0.2	0.035	27190	2.025	676.55	33.4834	124	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-C3.d	Blasche-S3_P3-C3	11/7/23 17:21	P3-C3	Sample	0.2	0.034	29314	2.02	2086.18	36.1238	20	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-F11.d	Blasche-S3_P3-F11	11/7/23 17:25	P3-F11	Sample	0.2	0.034	27483	2.02	2153.28	33.8487	21	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-C2.d	Blasche-S3_P3-C2	11/8/23 0:19	P3-C2	Sample	0.2	0.034	28283	2.025	418.03	34.8425	123	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-G10.d	Blasche-S3_P3-G10	11/7/23 21:12	P3-G10	Sample	0.2	0.034	26531	2.02	1916.73	32.6653	77	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-C4.d	Blasche-S3_P3-C4	11/8/23 0:03	P3-C4	Sample	0.2	0.035	32197	2.025	224.69	39.7077	119	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-B8.d	Blasche-S3_P3-B8	11/7/23 21:28	P3-B8	Sample	0.2	0.034	22772	2.02	341.2	27.9922	81	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0.035	49785	2.02	2568.91	61.5698	76	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0.035	50958	2.02	110.09	63.028	83	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-H1.d	Blasche-S3_P3-H1	11/7/23 18:09	P3-H1	Sample	0.2	0.034	25577	2.02	123.78	31.4795	32	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0.034	52496	2.02	5771.91	64.9403	34	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-D1.d	Blasche-S3_P3-D1	11/7/23 20:44	P3-D1	Sample	0.2	0.034	31687	2.02	2007.5	39.0733	70	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0.035	51140	2.02	5449.9	63.2539	66	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-A9.d	Blasche-S3_P3-A9	11/7/23 20:20	P3-A9	Sample	0.2	0.034	25169	2.02	1858.96	30.9716	64	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-G4.d	Blasche-S3_P3-G4	11/7/23 21:44	P3-G4	Sample	0.2	0.034	28401	2.025	281.39	34.9892	85	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-H6.d	Blasche-S3_P3-H6	11/7/23 21:48	P3-H6	Sample	0.2	0.034	26015	2.02	2448.85	32.024	86	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-D7.d	Blasche-S3_P3-D7	11/7/23 17:29	P3-D7	Sample	0.2	0.034	26721	2.02	69.08	32.9008	22	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-E1.d	Blasche-S3_P3-E1	11/7/23 23:51	P3-E1	Sample	0.2	0.034	25654	2.025	538.74	31.575	116	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-B4.d	Blasche-S3_P3-B4	11/7/23 23:59	P3-B4	Sample	0.2	0.035	24327	2.025	668.15	29.9254	118	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-F8.d	Blasche-S3_P3-F8	11/8/23 0:07	P3-F8	Sample	0.2	0.034	27976	2.025	1003.38	34.4603	120	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-C9.d	Blasche-S3_P3-C9	11/7/23 21:32	P3-C9	Sample	0.2	0.034	31145	2.02	436.79	38.4001	82	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-F4.d	Blasche-S3_P3-F4	11/7/23 18:05	P3-F4	Sample	0.2	0.034	29359	2.02	3661.23	36.1806	31	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	3	std3_5.d	std3_5	11/7/23 18:33	P1-A6	Cal	1	0.049	89	2.02	37.32	0	37	0.032	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	4	std4_9.d	std4_9	11/7/23 20:40	P1-A5	Cal	1	0.04	191	2.02	101.87	0	69	0.16	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0.035	51022	2.025	1891.41	63.1084	122	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-G12.d	Blasche-S3_P3-G12	11/7/23 19:16	P3-G12	Sample	0.2	0.034	26390	2.02	3955.01	32.4893	48	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-B5.d	Blasche-S3_P3-B5	11/7/23 19:20	P3-B5	Sample	0.2	0.034	22174	2.02	257.59	27.2487	49	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-C5.d	Blasche-S3_P3-C5	11/7/23 17:13	P3-C5	Sample	0.2	0.034	30089	2.02	2793.33	37.0873	18	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-A10.d	Blasche-S3_P3-A10	11/7/23 18:37	P3-A10	Sample	0.2	0.034	24070	2.02	69.8	29.6054	38	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-D5.d	Blasche-S3_P3-D5	11/7/23 18:41	P3-D5	Sample	0.2	0.034	28797	2.02	820.67	35.4809	39	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-A6.d	Blasche-S3_P3-A6	11/7/23 18:45	P3-A6	Sample	0.2	0.034	23098	2.02	1601.65	28.3969	40	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-A5.d	Blasche-S3_P3-A5	11/7/23 23:55	P3-A5	Sample	0.2	0.035	25976	2.025	2808.91	31.9744	117	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-G1.d	Blasche-S3_P3-G1	11/7/23 17:49	P3-G1	Sample	0.2	0.033	26038	2.02	9759.13	32.0521	27	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-G8.d	Blasche-S3_P3-G8	11/7/23 18:01	P3-G8	Sample	0.2	0.034	24183	2.02	8069.16	29.7459	30	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	3	std3_13.d	std3_13	11/7/23 22:51	P1-A6	Cal	1	0.04	526	2.02	9.31	0.3392	101	0.032	0.8	No	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-A2.d	Blasche-S3_P3-A2	11/7/23 19:05	P3-A2	Sample	0.2	0.034	22826	2.02	3061.02	28.0596	45	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-A11.d	Blasche-S3_P3-A11	11/8/23 0:11	P3-A11	Sample	0.2	0.035	25269	2.025	228.14	31.0956	121	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-E6.d	Blasche-S3_P3-E6	11/7/23 19:13	P3-E6	Sample	0.2	0.034	26615	2.02	3742.76	32.7688	47	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-F5.d	Blasche-S3_P3-F5	11/7/23 23:23	P3-F5	Sample	0.2	0.035	29387	2.025	232.48	36.2153	109	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-F1.d	Blasche-S3_P3-F1	11/7/23 23:27	P3-F1	Sample	0.2	0.035	27486	2.025	5432.7	33.8514	110	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-F12.d	Blasche-S3_P3-F12	11/7/23 17:09	P3-F12	Sample	0.2	0.033	28477	2.02	2999.72	35.084	17	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-D4.d	Blasche-S3_P3-D4	11/7/23 22:15	P3-D4	Sample	0.2	0.035	31112	2.02	371.98	38.359	93	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-D8.d	Blasche-S3_P3-D8	11/7/23 22:19	P3-D8	Sample	0.2	0.034	29961	2.02	38.24	36.9279	94	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-H9.d	Blasche-S3_P3-H9	11/8/23 0:27	P3-H9	Sample	0.2	0.035	30918	2.025	1443.03	38.1179	125	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	5	std5_5.d	std5_5	11/7/23 18:29	P1-A4	Cal	1	0.038	572	2.02	211.88	0.397	36	0.8	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0.034	50979	2.02	4378.78	63.0542	26	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-G11.d	Blasche-S3_P3-G11	11/7/23 17:53	P3-G11	Sample	0.2	0.034	25413	2.02	5155.92	31.2745	28	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0.035	50018	2.02	241.82	61.86	44	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-H7.d	Blasche-S3_P3-H7	11/7/23 18:57	P3-H7	Sample	0.2	0.034	25391	2.02	3437.69	31.248	43	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-C7.d	Blasche-S3_P3-C7	11/7/23 19:09	P3-C7	Sample	0.2	0.034	30093	2.02	3120.37	37.0924	46	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-H8.d	Blasche-S3_P3-H8	11/7/23 21:59	P3-H8	Sample	0.2	0.034	27428	2.02	6105.68	33.7792	89	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0.035	51630	2.025	2761.81	63.8641	90	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-B1.d	Blasche-S3_P3-B1	11/7/23 22:07	P3-B1	Sample	0.2	0.035	33934	2.02	516.43	41.8672	91	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-D6.d	Blasche-S3_P3-D6	11/7/23 22:11	P3-D6	Sample	0.2	0.034	31049	2.02	1085.59	38.2813	92	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	h2o_blank_5.d	h2o_blank_5	11/7/23 18:13	P1-B1	Blank	0.2	0.037	74	2.02	3.36	0	33	1e-04	0.8	No	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0.034	52933	2.02	152.34	65.4832	2	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-B2.d	Blasche-S3_P3-B2	11/7/23 22:23	P3-B2	Sample	0.2	0.035	26724	2.02	1979.3	32.9041	95	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-H4.d	Blasche-S3_P3-H4	11/7/23 22:27	P3-H4	Sample	0.2	0.034	24928	2.025	2126.15	30.6717	96	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-B7.d	Blasche-S3_P3-B7	11/7/23 17:33	P3-B7	Sample	0.2	0.034	23046	2.02	4337.16	28.3323	23	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-H11.d	Blasche-S3_P3-H11	11/7/23 17:41	P3-H11	Sample	0.2	0.034	27198	2.02	3240.7	33.4935	25	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-E8.d	Blasche-S3_P3-E8	11/7/23 18:53	P3-E8	Sample	0.2	0.034	29043	2.02	2158.54	35.7874	42	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0.035	50361	2.025	1352.24	62.2861	130	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	6	std6_9.d	std6_9	11/7/23 20:36	P1-A3	Cal	1	0.037	2877	2.02	107.19	3.2626	68	4	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-B6.d	Blasche-S3_P3-B6	11/7/23 23:15	P3-B6	Sample	0.2	0.035	22462	2.025	916.1	27.607	107	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0.035	50109	2.025	352.12	61.973	108	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-G2.d	Blasche-S3_P3-G2	11/7/23 20:12	P3-G2	Sample	0.2	0.034	26780	2.02	1026.18	32.9742	62	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-G6.d	Blasche-S3_P3-G6	11/7/23 20:16	P3-G6	Sample	0.2	0.034	25804	2.02	2130.46	31.7616	63	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-C1.d	Blasche-S3_P3-C1	11/7/23 17:05	P3-C1	Sample	0.2	0.033	31428	2.02	1317.77	38.7513	16	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	8	std8_9.d	std8_9	11/7/23 20:32	P1-A1	Cal	1	0.036	80400	2.02	557.15	99.6259	67	100	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-E10.d	Blasche-S3_P3-E10	11/7/23 16:25	P3-E10	Sample	0.2	0.034	29899	2.02	3658.86	36.8518	6	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-E12.d	Blasche-S3_P3-E12	11/7/23 16:30	P3-E12	Sample	0.2	0.033	29401	2.02	378.65	36.2322	7	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-C10.d	Blasche-S3_P3-C10	11/7/23 21:52	P3-C10	Sample	0.2	0.034	32446	2.02	6505.85	40.0168	87	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-H12.d	Blasche-S3_P3-H12	11/7/23 17:37	P3-H12	Sample	0.2	0.033	26387	2.02	478.42	32.486	24	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-H3.d	Blasche-S3_P3-H3	11/7/23 18:49	P3-H3	Sample	0.2	0.034	27934	2.02	96.71	34.4081	41	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-F6.d	Blasche-S3_P3-F6	11/7/23 23:03	P3-F6	Sample	0.2	0.034	28329	2.025	2187.48	34.8991	104	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-E9.d	Blasche-S3_P3-E9	11/7/23 23:07	P3-E9	Sample	0.2	0.034	26330	2.025	86.75	32.415	105	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	6	std6_17.d	std6_17	11/8/23 0:55	P1-A3	Cal	1	0.038	3180	2.02	245.39	3.6387	132	4	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	7	std7_13.d	std7_13	11/7/23 22:43	P1-A2	Cal	1	0.036	18112	2.02	775.36	22.2002	99	20	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	7	std7_5.d	std7_5	11/7/23 18:25	P1-A2	Cal	1	0.035	18155	2.02	8373.03	22.2529	35	20	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	h2o_blank_1.d	h2o_blank_1	11/7/23 16:05	P1-B1	Blank	0.2	0.033	89	2.031	15.59	0	1	1e-04	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	8	std8_1.d	std8_1	11/7/23 16:14	P1-A1	Cal	1	0.036	78495	2.02	5730.66	97.2577	3	100	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-B11.d	Blasche-S3_P3-B11	11/7/23 21:55	P3-B11	Sample	0.2	0.034	23289	2.02	3660.42	28.6345	88	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	8	std8_17.d	std8_17	11/8/23 0:51	P1-A1	Cal	1	0.037	81501	2.025	6643.03	100.9935	131	100	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-A7.d	Blasche-S3_P3-A7	11/7/23 19:24	P3-A7	Sample	0.2	0.034	23363	2.02	699.18	28.7267	50	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-G3.d	Blasche-S3_P3-G3	11/8/23 0:30	P3-G3	Sample	0.2	0.035	28603	2.025	532.51	35.24	126	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-D9.d	Blasche-S3_P3-D9	11/7/23 23:11	P3-D9	Sample	0.2	0.035	31004	2.02	7089.18	38.2254	106	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-E2.d	Blasche-S3_P3-E2	11/8/23 0:34	P3-E2	Sample	0.2	0.034	29295	2.025	783.6	36.1	127	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-A12.d	Blasche-S3_P3-A12	11/8/23 0:38	P3-A12	Sample	0.2	0.035	22993	2.025	260.27	28.2665	128	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-B3.d	Blasche-S3_P3-B3	11/7/23 22:59	P3-B3	Sample	0.2	0.035	21934	2.02	879.81	26.9511	103	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-D10.d	Blasche-S3_P3-D10	11/7/23 17:01	P3-D10	Sample	0.2	0.033	29641	2.02	6529.57	36.53	15	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-B9.d	Blasche-S3_P3-B9	11/7/23 20:00	P3-B9	Sample	0.2	0.034	23094	2.02	161.94	28.3925	59	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-G9.d	Blasche-S3_P3-G9	11/7/23 20:04	P3-G9	Sample	0.2	0.034	25456	2.02	4292.34	31.3289	60	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-D12.d	Blasche-S3_P3-D12	11/7/23 20:08	P3-D12	Sample	0.2	0.034	29491	2.02	1230.09	36.3445	61	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-H5.d	Blasche-S3_P3-H5	11/7/23 16:34	P3-H5	Sample	0.2	0.034	26877	2.02	6186.79	33.0943	8	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	5	std5_13.d	std5_13	11/7/23 22:47	P1-A4	Cal	1	0.039	938	2.02	96.86	0.8522	100	0.8	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0.035	51931	2.02	151.28	64.2374	98	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-B12.d	Blasche-S3_P3-B12	11/7/23 22:55	P3-B12	Sample	0.2	0.034	24648	2.025	26898.53	30.3243	102	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-E7.d	Blasche-S3_P3-E7	11/7/23 16:38	P3-E7	Sample	0.2	0.034	29066	2.02	515.31	35.8164	9	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-A4.d	Blasche-S3_P3-A4	11/7/23 16:45	P3-A4	Sample	0.2	0.034	24208	2.02	4946.02	29.7771	11	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0.034	51725	2.02	519.54	63.9815	12	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	6	std6_1.d	std6_1	11/7/23 16:17	P1-A3	Cal	1	0.036	2995	2.02	710	3.4085	4	4	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-G5.d	Blasche-S3_P3-G5	11/7/23 16:57	P3-G5	Sample	0.2	0.034	25571	2.02	440.56	31.4711	14	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0.034	49342	2.02	2120.56	61.0199	58	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-E5.d	Blasche-S3_P3-E5	11/7/23 19:32	P3-E5	Sample	0.2	0.034	26252	2.02	2781.94	32.3179	52	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	h2o_blank_17.d	h2o_blank_17	11/8/23 0:42	P1-B1	Blank	0.2	0.038	395	2.025	2172.3	0.1772	129	1e-04	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-H10.d	Blasche-S3_P3-H10	11/7/23 16:53	P3-H10	Sample	0.2	0.034	27203	2.02	4431.07	33.5	13	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0.034	50256	2.02	1631.65	62.1555	51	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-C6.d	Blasche-S3_P3-C6	11/7/23 16:42	P3-C6	Sample	0.2	0.034	31836	2.02	441.05	39.2588	10	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-G7.d	Blasche-S3_P3-G7	11/7/23 19:44	P3-G7	Sample	0.2	0.034	25825	2.02	3409.89	31.7869	55	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-F9.d	Blasche-S3_P3-F9	11/7/23 19:40	P3-F9	Sample	0.2	0.034	26844	2.02	1252.79	33.0534	54	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-E11.d	Blasche-S3_P3-E11	11/7/23 19:52	P3-E11	Sample	0.2	0.034	28468	2.02	1684.12	35.0724	57	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	h2o_blank_9.d	h2o_blank_9	11/7/23 20:24	P1-B1	Blank	0.2	0.051	72	2.025	18.96	0	65	1e-04	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	h2o_blank_13.d	h2o_blank_13	11/7/23 22:31	P1-B1	Blank	0.2	0.037	632	2.02	505.97	0.4721	97	1e-04	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-A3.d	Blasche-S3_P3-A3	11/7/23 19:48	P3-A3	Sample	0.2	0.034	26084	2.02	480.3	32.1097	56	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamic acid	0	Blasche-S3_P3-C8.d	Blasche-S3_P3-C8	11/7/23 19:36	P3-C8	Sample	0.2	0.034	29225	2.02	1193.94	36.0136	53	1000	0.8	Yes	2.02132330827068	2.12238947368421	1.92025714285714
Glutamine	0	Blasche-S3_P3-D12.d	Blasche-S3_P3-D12	11/7/23 20:08	P3-D12	Sample	0.2	0.038	1059	2.01	240.75	1.0569	61	1000	0.16	Yes	2.00829323308271	2.10870789473684	1.90787857142857
Glutamine	0	Blasche-S3_P3-G2.d	Blasche-S3_P3-G2	11/7/23 20:12	P3-G2	Sample	0.2	0.04	4242	2.005	25.54	3.28	62	1000	0.16	Yes	2.00829323308271	2.10870789473684	1.90787857142857
Glutamine	0	Blasche-S3_P3-B6.d	Blasche-S3_P3-B6	11/7/23 23:15	P3-B6	Sample	0.2	0.027	110	2.015	7.08	0.1667	107	1000	0.16	No	2.00829323308271	2.10870789473684	1.90787857142857
